Event_type,lat,lon,magnitude,year,month,day,hour,dayofweek,cluster
Wildfire,46.038979,-117.317745,17602.0,2024,7,15,22,0,1
Wildfire,40.7655,-123.6425,7224.0,2024,7,15,21,0,1
Wildfire,35.83,-118.175333,9204.0,2024,7,15,20,0,1
Wildfire,46.6337,-116.5925,1582.0,2024,7,15,19,0,1
Wildfire,59.470262148611695,-123.3657296838813,844.0,2024,7,15,19,0,39
Wildfire,60.5401497003653,-119.84440861191212,844.0,2024,7,15,19,0,39
Wildfire,-15.849288250089264,143.91813969930294,844.0,2024,7,15,19,0,7
Wildfire,59.004808777085714,-121.61208535159034,844.0,2024,7,15,19,0,39
Wildfire,58.85901389715792,-121.77903467851908,844.0,2024,7,15,19,0,39
Wildfire,63.27684545648328,121.71627155411782,844.0,2024,7,15,19,0,8
Wildfire,61.14100735635262,-111.01034566442006,844.0,2024,7,15,19,0,39
Wildfire,-14.198519148404763,129.73039897774316,844.0,2024,7,15,19,0,7
Wildfire,-16.19381790232636,125.25851248139816,844.0,2024,7,15,19,0,7
Wildfire,61.7080992483562,-108.64211502700952,844.0,2024,7,15,19,0,39
Wildfire,56.47195990093738,-107.46703536640128,844.0,2024,7,15,19,0,39
Wildfire,61.05963573455234,-110.7454964105377,844.0,2024,7,15,19,0,39
Wildfire,-6.623630680906636,-55.68413946430202,844.0,2024,7,15,19,0,27
Wildfire,-16.07684220438959,125.54960824997497,844.0,2024,7,15,19,0,7
Wildfire,-11.06217978024403,17.71846008702517,844.0,2024,7,15,19,0,30
Wildfire,55.668113628408456,-107.16985502555012,844.0,2024,7,15,19,0,39
Wildfire,46.06482870787646,-117.38540298510198,844.0,2024,7,15,19,0,1
Wildfire,-6.61948035079688,-56.35419889931293,844.0,2024,7,15,19,0,27
Wildfire,53.80017554594418,114.59283600383787,844.0,2024,7,15,19,0,8
Wildfire,54.13723487754439,115.27132939856924,844.0,2024,7,15,19,0,8
Wildfire,55.8807334210989,-102.39934626415275,844.0,2024,7,15,19,0,39
Wildfire,-15.820691647299656,-61.808658437167885,844.0,2024,7,15,19,0,27
Wildfire,64.01711947036681,-114.83317272535112,844.0,2024,7,15,19,0,39
Wildfire,46.796,-119.59267,561.0,2024,7,15,18,0,1
Wildfire,35.953,-112.316,2000.0,2024,7,15,2,0,1
Wildfire,46.732667,-113.866333,2724.0,2024,7,14,19,6,1
Wildfire,45.030646713988816,-119.78345168571497,844.0,2024,7,14,19,6,1
Wildfire,60.118626682799885,-117.07101421396496,844.0,2024,7,14,19,6,39
Wildfire,59.228197322073406,-122.45443687406554,844.0,2024,7,14,19,6,39
Wildfire,59.64302321327168,-119.25452163639387,844.0,2024,7,14,19,6,39
Wildfire,-8.840037538545575,26.851185864796705,844.0,2024,7,14,19,6,30
Wildfire,61.5674924962732,-110.07767010458168,844.0,2024,7,14,19,6,39
Wildfire,-8.093034943578907,20.325309073227853,844.0,2024,7,14,19,6,30
Wildfire,56.29619969842916,-107.5741281976664,844.0,2024,7,14,19,6,39
Wildfire,-15.671134726062371,143.97364716300834,844.0,2024,7,14,19,6,7
Wildfire,-16.123577745881477,125.6690332274654,844.0,2024,7,14,19,6,7
Wildfire,-16.138010734384018,125.02013458311367,844.0,2024,7,14,19,6,7
Wildfire,-10.385373297681914,-64.50253740437346,844.0,2024,7,14,19,6,27
Wildfire,-15.882144066678494,25.443642200454622,844.0,2024,7,14,19,6,30
Wildfire,65.33796637923817,-125.12522790719544,844.0,2024,7,14,19,6,39
Wildfire,57.33264993228416,-106.21216762349626,844.0,2024,7,14,19,6,39
Wildfire,-15.220482591927532,-64.40806706749018,844.0,2024,7,14,19,6,27
Wildfire,-13.354877424663414,-64.74210169684618,844.0,2024,7,14,19,6,27
Wildfire,-17.404075279954895,19.188054275596112,844.0,2024,7,14,19,6,30
Wildfire,53.63265124836148,114.38047053150908,844.0,2024,7,14,19,6,8
Wildfire,45.286573,-106.695601,6540.0,2024,7,14,18,6,1
Wildfire,43.238409,-105.842312,512.0,2024,7,14,11,6,1
Wildfire,45.172083,-119.9615,137221.0,2024,7,13,20,5,1
Wildfire,57.47843831965155,-113.80821294470172,844.0,2024,7,13,19,5,39
Wildfire,60.562706441520255,-120.1674722624292,844.0,2024,7,13,19,5,39
Wildfire,58.46435957411563,-120.78847494542885,844.0,2024,7,13,19,5,39
Wildfire,-13.719610235837632,-64.26425993734178,844.0,2024,7,13,19,5,27
Wildfire,-16.407759160561646,-62.73465622405858,844.0,2024,7,13,19,5,27
Wildfire,50.53114605396456,-121.39595576317744,844.0,2024,7,13,19,5,1
Wildfire,-9.943983809291892,22.13090846248217,844.0,2024,7,13,19,5,30
Wildfire,63.24279313074647,120.72431721254132,844.0,2024,7,13,19,5,8
Wildfire,-16.55105826767309,136.92185769810118,844.0,2024,7,13,19,5,7
Wildfire,-7.575430288035839,-64.54626937088878,844.0,2024,7,13,19,5,27
Wildfire,56.660942690710655,-108.7639096534287,844.0,2024,7,13,19,5,39
Wildfire,55.612053504174455,-102.57257100582872,844.0,2024,7,13,19,5,39
Wildfire,-9.145294490039984,-66.06306252179222,844.0,2024,7,13,19,5,27
Wildfire,63.981286087766485,-114.59428830900744,844.0,2024,7,13,19,5,39
Wildfire,35.0591667,-118.7525,9950.0,2024,7,13,17,5,1
Wildfire,40.877667,-109.436694,715.0,2024,7,13,15,5,1
Wildfire,45.24083,-106.82431,2082.0,2024,7,13,15,5,1
Wildfire,35.99505,-118.317533,23661.0,2024,7,13,14,5,1
Wildfire,34.9616667,-118.515,5536.0,2024,7,13,14,5,1
Wildfire,35.199333,-119.695667,12703.0,2024,7,13,11,5,1
Wildfire,45.007626,-105.925713,1270.0,2024,7,12,23,4,1
Wildfire,33.606167,-111.138333,11162.0,2024,7,12,22,4,1
Wildfire,41.90506722262116,26.354503597740813,844.0,2024,7,12,19,4,-1
Wildfire,-7.762980056429684,-55.09442840400445,844.0,2024,7,12,19,4,27
Wildfire,62.5320018130011,-123.38480723703822,844.0,2024,7,12,19,4,39
Wildfire,56.19740457510572,-108.4236245079226,844.0,2024,7,12,19,4,39
Wildfire,35.982314741758465,-118.27805028760244,844.0,2024,7,12,19,4,1
Wildfire,-15.859356565178544,143.92088422101557,844.0,2024,7,12,19,4,7
Wildfire,-9.14077716309957,-65.87095001776127,844.0,2024,7,12,19,4,27
Wildfire,-13.772682843002952,-64.28455933384858,844.0,2024,7,12,19,4,27
Wildfire,56.496675340148514,-107.52140374000729,844.0,2024,7,12,19,4,39
Wildfire,-6.463574300464632,-56.157100275305794,844.0,2024,7,12,19,4,27
Wildfire,55.74190404170078,-107.08334853990507,844.0,2024,7,12,19,4,39
Wildfire,45.26895,-106.534383,19223.0,2024,7,12,17,4,1
Wildfire,36.758033,-107.2602,572.0,2024,7,12,16,4,1
Wildfire,45.2202,-106.622683,19982.0,2024,7,12,10,4,1
Wildfire,32.83725,-110.933117,32568.0,2024,7,11,22,3,1
Wildfire,31.7694,-111.468717,1422.0,2024,7,11,19,3,1
Wildfire,44.21452497644741,-117.64232423551373,844.0,2024,7,11,19,3,1
Wildfire,64.9355213252926,-119.1256172361415,844.0,2024,7,11,19,3,39
Wildfire,63.65335616788579,-122.15832621956028,844.0,2024,7,11,19,3,39
Wildfire,62.41235815785775,-120.07562641281658,844.0,2024,7,11,19,3,39
Wildfire,64.33265816115741,120.22033176399351,844.0,2024,7,11,19,3,8
Wildfire,57.434620663165134,-114.927946063568,844.0,2024,7,11,19,3,39
Wildfire,-9.091825522061464,18.802635979316456,844.0,2024,7,11,19,3,30
Wildfire,-15.569791040946305,-61.0839515334471,844.0,2024,7,11,19,3,27
Wildfire,64.21734469736465,120.80793118888764,844.0,2024,7,11,19,3,8
Wildfire,44.1152,-114.961383,2595.0,2024,7,11,14,3,1
Wildfire,44.35675,-117.75875,133490.0,2024,7,11,10,3,1
Wildfire,44.216,-117.846133,2727.0,2024,7,11,10,3,1
Wildfire,33.349,-110.448167,2162.0,2024,7,11,2,3,1
Wildfire,33.546389,-109.540258,697.0,2024,7,10,21,2,1
Wildfire,44.471117,-121.197417,628.82,2024,7,10,19,2,1
Wildfire,57.01696648670417,-110.8091390062288,844.0,2024,7,10,19,2,39
Wildfire,-15.728124102820772,-60.89547517839808,844.0,2024,7,10,19,2,27
Wildfire,-17.064214464963285,-58.722144874468434,844.0,2024,7,10,19,2,27
Wildfire,-9.209024710354145,-59.61893114139997,844.0,2024,7,10,19,2,27
Wildfire,43.852961,-119.426758,142729.0,2024,7,10,12,2,1
Wildfire,59.25013139570377,-114.73321629571096,844.0,2024,7,9,19,1,39
Wildfire,60.72780464085684,-119.94903658820522,844.0,2024,7,9,19,1,39
Wildfire,59.03889771917481,-114.35791622063068,844.0,2024,7,9,19,1,39
Wildfire,58.95702252242816,-114.52803122914128,844.0,2024,7,9,19,1,39
Wildfire,57.69229511761814,-110.53121824427424,844.0,2024,7,9,19,1,39
Wildfire,59.90966622669112,-118.24236514183464,844.0,2024,7,9,19,1,39
Wildfire,59.880815691363786,-121.10755908405062,844.0,2024,7,9,19,1,39
Wildfire,-8.135873091974625,20.01639623558029,844.0,2024,7,9,19,1,30
Wildfire,-16.953884356832766,-58.92580311887019,844.0,2024,7,9,19,1,27
Wildfire,43.84931747374143,-119.3823325930516,844.0,2024,7,9,19,1,1
Wildfire,70.36769816821884,140.34932763206982,844.0,2024,7,9,19,1,41
Wildfire,41.56492124487283,22.178071778928423,844.0,2024,7,9,19,1,38
Wildfire,57.29634162916021,-110.43036233640647,844.0,2024,7,9,19,1,39
Wildfire,59.56157302561505,-118.92490891314068,844.0,2024,7,9,19,1,39
Wildfire,57.27573245124405,-110.46748664574618,844.0,2024,7,9,19,1,39
Wildfire,-11.171675806429828,17.71869746522666,844.0,2024,7,9,19,1,30
Wildfire,63.348277013332776,120.09775795254146,844.0,2024,7,9,19,1,8
Wildfire,45.364333,-121.244667,18286.0,2024,7,9,16,1,1
Wildfire,44.242744,-90.073439,3000.0,2024,7,9,8,1,1
Wildfire,36.026333,-118.801528,501.0,2024,7,9,7,1,1
Wildfire,-8.402797359789211,20.040227396563584,844.0,2024,7,8,19,0,30
Wildfire,39.96422835666898,20.15511155528637,844.0,2024,7,8,19,0,38
Wildfire,55.15831321399974,-106.86747846294456,844.0,2024,7,8,19,0,39
Wildfire,-17.443246548292514,19.55565605158338,844.0,2024,7,8,19,0,30
Wildfire,-11.35789665975119,132.35945627820686,844.0,2024,7,8,19,0,7
Wildfire,34.519512,-110.96427,2019.0,2024,7,8,16,0,1
Wildfire,43.807167,-118.745667,1086.0,2024,7,8,16,0,1
Wildfire,42.47755,-122.603,4102.0,2024,7,7,19,6,1
Wildfire,-13.318416557573824,132.0712902700375,844.0,2024,7,7,19,6,7
Wildfire,68.50595772140349,133.436620425346,844.0,2024,7,7,19,6,42
Wildfire,53.664182767563176,128.6665423030992,844.0,2024,7,7,19,6,8
Wildfire,68.53268518823295,134.39845793076623,844.0,2024,7,7,19,6,42
Wildfire,63.11486862757105,121.26470088827426,844.0,2024,7,7,19,6,8
Wildfire,66.87289836998059,134.09256885985812,844.0,2024,7,7,19,6,42
Wildfire,58.234729049220064,-112.95185936181134,844.0,2024,7,7,19,6,39
Wildfire,34.301917,-117.590867,2936.0,2024,7,7,13,6,1
Wildfire,-17.213401564753962,123.72588877036492,844.0,2024,7,6,19,5,7
Wildfire,69.0242374938927,142.84393183949092,844.0,2024,7,6,19,5,41
Wildfire,54.63589274811547,118.10483183015248,844.0,2024,7,6,19,5,8
Wildfire,68.9854050570269,142.99443551913313,844.0,2024,7,6,19,5,41
Wildfire,69.15569768835806,143.23699622905858,844.0,2024,7,6,19,5,41
Wildfire,70.19155103145559,140.57975533256183,844.0,2024,7,6,19,5,41
Wildfire,58.99523242464471,-114.96356730342256,844.0,2024,7,6,19,5,39
Wildfire,51.98420855981097,130.74001231701223,844.0,2024,7,6,19,5,8
Wildfire,70.06740750825142,141.7619041345812,844.0,2024,7,6,19,5,41
Wildfire,-8.72574128179101,-62.41270692732354,844.0,2024,7,6,19,5,27
Wildfire,-12.226765598190855,132.60806943334876,844.0,2024,7,6,19,5,7
Wildfire,39.78726,-74.62619,4300.0,2024,7,6,7,5,1
Wildfire,34.78629581505955,-120.07555482806406,844.0,2024,7,5,19,4,1
Wildfire,38.44922286238271,-112.34141932512088,844.0,2024,7,5,19,4,1
Wildfire,-14.689523082076455,-59.73706139124115,844.0,2024,7,5,19,4,27
Wildfire,55.290107638831145,127.3100213130656,844.0,2024,7,5,19,4,8
Wildfire,-24.804582488911027,30.91203719558406,844.0,2024,7,5,19,4,34
Wildfire,55.41012362039557,126.25678151002867,844.0,2024,7,5,19,4,8
Wildfire,58.91785814938064,121.34365716773202,844.0,2024,7,5,19,4,8
Wildfire,62.6534493743477,124.37546424240432,844.0,2024,7,5,19,4,8
Wildfire,56.406962081129066,116.26141136629523,844.0,2024,7,5,19,4,8
Wildfire,57.43772960229241,-110.65680395219728,844.0,2024,7,5,19,4,39
Wildfire,-25.64762533732912,30.580176986390097,844.0,2024,7,5,19,4,34
Wildfire,57.23717046015457,123.65952119541583,844.0,2024,7,5,19,4,8
Wildfire,34.786833,-120.052,38664.0,2024,7,5,19,4,1
Wildfire,59.23351832179179,-114.72980486580438,844.0,2024,7,5,19,4,39
Wildfire,56.86327964581063,121.53944581715722,844.0,2024,7,5,19,4,8
Wildfire,59.05192074160826,-121.24692845494998,844.0,2024,7,5,19,4,39
Wildfire,38.483611,-112.373889,18222.0,2024,7,5,16,4,1
Wildfire,29.066164,-81.450555,1600.0,2024,7,5,10,4,1
Wildfire,-7.728505188636456,19.626730840539693,844.0,2024,7,4,19,3,30
Wildfire,55.67678636853936,125.95171674087337,844.0,2024,7,4,19,3,8
Wildfire,59.7538222746665,-118.464980312419,844.0,2024,7,4,19,3,39
Wildfire,51.698120207764006,129.70064371510355,844.0,2024,7,4,19,3,8
Wildfire,58.58312656378959,-121.26085248589524,844.0,2024,7,4,19,3,39
Wildfire,-17.103027177115678,123.63704098287424,844.0,2024,7,4,19,3,7
Wildfire,56.8737410147312,121.82676309532545,844.0,2024,7,4,19,3,8
Wildfire,62.54728202258036,111.49730436788296,844.0,2024,7,4,19,3,43
Wildfire,58.9666712008524,130.87710583361007,844.0,2024,7,4,19,3,8
Wildfire,57.69454562218578,-114.85823561610736,844.0,2024,7,4,19,3,39
Wildfire,47.772037,-119.813493,840.0,2024,7,4,17,3,1
Wildfire,46.56885,-118.27071,1436.0,2024,7,3,20,2,1
Wildfire,58.51532556514746,-121.0037411194706,844.0,2024,7,3,19,2,39
Wildfire,-7.630604369758335,18.110947980356336,844.0,2024,7,3,19,2,30
Wildfire,-8.563878583358886,17.070869085465944,844.0,2024,7,3,19,2,30
Wildfire,56.309243806939776,129.48165678280114,844.0,2024,7,3,19,2,8
Wildfire,61.99135944279007,123.17908529814872,844.0,2024,7,3,19,2,8
Wildfire,-18.24719403721657,19.81906201631966,844.0,2024,7,3,19,2,30
Wildfire,41.49077279598385,-123.03434875247548,844.0,2024,7,3,19,2,1
Wildfire,60.358593696402295,122.1267507379162,844.0,2024,7,3,19,2,8
Wildfire,59.260575568891575,-121.2377216530445,844.0,2024,7,3,19,2,39
Wildfire,58.4093719792648,126.73806396915094,844.0,2024,7,3,19,2,8
Wildfire,55.97187241674943,113.98910043020288,844.0,2024,7,3,19,2,8
Wildfire,46.122194,-116.948,3155.0,2024,7,3,18,2,1
Wildfire,35.1166667,-118.405,830.0,2024,7,3,17,2,1
Wildfire,41.46505,-123.06275,15520.0,2024,7,3,16,2,1
Wildfire,35.6216667,-119.8583333,1310.0,2024,7,3,15,2,1
Wildfire,36.2930556,-98.9880556,794.0,2024,7,2,19,1,1
Wildfire,-15.333950309887497,142.18881641214952,844.0,2024,7,2,19,1,7
Wildfire,-9.012637429241275,20.076854960047324,844.0,2024,7,2,19,1,30
Wildfire,-12.2938392495123,132.15857802425126,844.0,2024,7,2,19,1,7
Wildfire,53.60052016245206,118.26208206090854,844.0,2024,7,2,19,1,8
Wildfire,61.69960616460341,106.4567391959553,844.0,2024,7,2,19,1,43
Wildfire,33.40515,-108.550967,4257.0,2024,7,2,13,1,1
Wildfire,66.067167,-157.128833,1568.5,2024,7,1,19,0,5
Wildfire,55.10895768591092,116.86568262735176,844.0,2024,7,1,19,0,8
Wildfire,-8.14305954497777,19.599941468146824,844.0,2024,7,1,19,0,30
Wildfire,54.26789945027716,118.36620612292111,844.0,2024,7,1,19,0,8
Wildfire,60.07958715570167,119.04063423698396,844.0,2024,7,1,19,0,8
Wildfire,-8.393720207551825,22.236107585694665,844.0,2024,7,1,19,0,30
Wildfire,52.075038887207135,130.71796370388014,844.0,2024,7,1,19,0,8
Wildfire,-14.125616516974649,24.519142581996054,844.0,2024,7,1,19,0,30
Wildfire,55.53484614400816,129.114948548542,844.0,2024,7,1,19,0,8
Wildfire,61.376073772029,120.3065585094416,844.0,2024,7,1,19,0,8
Wildfire,59.11236083974352,-114.9880125262324,844.0,2024,7,1,19,0,39
Wildfire,-12.990016681968592,27.25412652121741,844.0,2024,7,1,19,0,30
Wildfire,59.70630390966216,117.42905526027302,844.0,2024,7,1,19,0,8
Wildfire,59.14726196909645,-119.79184205498656,844.0,2024,7,1,19,0,39
Wildfire,32.668151,-116.260045,1595.0,2024,7,1,18,0,1
Wildfire,34.394897,-112.033339,1053.0,2024,7,1,9,0,1
Wildfire,54.95046935423183,117.05954489112672,844.0,2024,6,30,19,6,8
Wildfire,58.80601323175416,-114.65354435332851,844.0,2024,6,30,19,6,39
Wildfire,-13.808023239949367,-64.50592811198683,844.0,2024,6,30,19,6,27
Wildfire,-19.471390212519637,-57.3442169906278,844.0,2024,6,30,19,6,27
Wildfire,58.27994823823306,118.2371309701456,844.0,2024,6,30,19,6,8
Wildfire,53.76999588555629,116.22319521431857,844.0,2024,6,30,19,6,8
Wildfire,59.90837016244601,132.87039915050664,844.0,2024,6,30,19,6,8
Wildfire,61.08630846384652,120.77871433466976,844.0,2024,6,30,19,6,8
