,event,date,magnitude,lat,lon
6415,"Mesa Creek Wildfire, Mesa, Colorado",2024-06-07T20:11:00Z,3.25,39.15743,-108.143062
6416,"Stevens Wildfire, Yukon-Koyukuk, Alaska",2024-06-07T19:56:00Z,0.5,65.308,-150.934167
6417,"DRY CANYON Wildfire, Socorro, New Mexico",2024-06-07T19:25:00Z,50.0,33.887073,-107.431325
6418,"DOG Wildfire, Nevada, California",2024-06-07T19:02:00Z,0.4,39.41666,-120.144499
6419,Wildfire in Russian Federation 1019811,2024-06-07T19:00:00Z,,62.90873107616096,136.20582288974563
6420,Wildfire in The Democratic Republic of Congo 1019825,2024-06-07T19:00:00Z,,-6.834666712799098,18.22438570474103
6421,Wildfire in The Democratic Republic of Congo 1019833,2024-06-07T19:00:00Z,,-7.614658790039379,22.804279480971644
6422,"GARLOCK Wildfire, Fresno, California",2024-06-07T18:34:00Z,53.0,36.991558,-119.514348
6423,"RAINING Wildfire, Santa Fe, New Mexico",2024-06-07T17:40:00Z,1.4,35.121103,-106.284159
6424,"RIVER VIEW Wildfire, Yakima, Washington",2024-06-07T17:05:00Z,10.0,46.633627,-120.512776
6425,"DELKENA Wildfire, Pend Oreille, Washington",2024-06-07T16:07:00Z,0.1,48.389221,-117.315694
6426,"Strock Wildfire, Converse, Wyoming",2024-06-07T15:31:00Z,0.5,42.781435,-105.504598
6427,"Mosquito Mayhem Wildfire, Douglas, Wisconsin",2024-06-07T14:10:00Z,0.01,46.57187,-92.204
6428,"Mosquito Mayhem Wildfire, Douglas, Wisconsin",2024-06-07T14:10:00Z,0.01,46.57187,-92.204
6429,"Gobbler Peak Wildfire, Apache, Arizona",2024-06-07T14:07:00Z,0.1,33.926267,-109.251867
6430,"King Wildfire, Osage, Oklahoma",2024-06-07T12:01:00Z,1.0,36.561111,-96.669167
6431,"MM 155 Wildfire, Sweetwater, Wyoming",2024-06-07T11:05:00Z,0.25,41.631699,-108.350258
6432,"Say-HI Wildfire, Washburn, Wisconsin",2024-06-07T10:08:00Z,0.05,45.97121,-91.78794
6433,"TEMPLIN Wildfire, Los Angeles, California",2024-06-07T03:25:00Z,0.5,34.57014,-118.6884
6434,"VEG/JK/89A Wildfire, San Bernardino, California",2024-06-06T21:19:00Z,0.1,34.593929,-117.631393
6435,"155 Wildfire, Kern, California",2024-06-06T20:10:00Z,0.1,35.754241,-118.544794
6436,"ASSIST/STODDARD Wildfire, San Bernardino, California",2024-06-06T19:03:00Z,5.0,34.554691,-117.289856
6437,Wildfire in Australia 1019803,2024-06-06T19:00:00Z,,-12.083547147354954,134.10774812831934
6438,"Combination 2 Wildfire, Granite, Montana",2024-06-06T18:47:00Z,0.1,46.4214,-113.447
6439,"Fossil Wildfire, Yukon-Koyukuk, Alaska",2024-06-06T18:30:00Z,5.0,65.476417,-147.461867
6440,"US 2 mm611 Wildfire, Roosevelt, Montana",2024-06-06T17:44:00Z,0.04,48.11298,-105.221493
6441,"Dry Forks Wildfire, Roosevelt, Montana",2024-06-06T17:42:00Z,1.0,48.104646,-105.606705
6442,"US 2 mm610 Wildfire, Roosevelt, Montana",2024-06-06T17:40:00Z,0.04,48.115867,-105.240582
6443,"ST HELENA HWY S RUTHERFORD Wildfire, Napa, California",2024-06-06T17:38:00Z,0.01,38.449172,-122.151912
6444,"A Street West Wildfire, Roosevelt, Montana",2024-06-06T17:38:00Z,0.01,48.107816,-105.199018
6445,"US 2 mm609 Wildfire, Roosevelt, Montana",2024-06-06T17:34:00Z,0.05,48.116269,-105.242624
6446,"Poplar Rapid Wildfire, Roosevelt, Montana",2024-06-06T17:33:00Z,0.01,48.11563,-105.19932
6447,"Dirt Wildfire, Roosevelt, Montana",2024-06-06T17:28:00Z,0.1,48.081875,-105.636519
6448,"VEG/BO/82A Wildfire, San Bernardino, California",2024-06-06T17:26:00Z,0.1,34.57534,-117.171494
6449,"Little Kobuk Wildfire, Northwest Arctic, Alaska",2024-06-06T16:38:00Z,0.1,67.023,-158.3
6450,"BRAVO FIRE Wildfire, Coconino, Arizona",2024-06-06T15:57:00Z,960.0,35.192143,-111.823145
6451,"I-5 MM 51 NB Wildfire, Jackson, Oregon",2024-06-06T15:40:00Z,0.25,42.42333333,-123.2018333
6452,"MARKET Wildfire, Spokane, Washington",2024-06-06T15:18:00Z,0.1,47.764888,-117.3563
6453,"Dutchy Way 403 Wildfire, Josephine, Oregon",2024-06-06T13:19:00Z,0.45,42.4256503,-123.519343
6454,"Old Hwy 99 MM1 Wildfire, Josephine, Oregon",2024-06-06T13:12:00Z,0.01,42.5715,-123.3718333
6455,"Scattering Springs Wildfire, Teton, Montana",2024-06-06T12:45:00Z,0.1,47.61855,-112.828367
6456,"Sanitary Landfill Wildfire, Roosevelt, Montana",2024-06-06T12:36:00Z,1.25,48.095278,-105.660833
6457,"Sunflower Lane 180 Wildfire, Josephine, Oregon",2024-06-06T12:33:00Z,0.1,42.4878218,-123.3584315
6458,"Easy Lane Wildfire, Lane, Oregon",2024-06-06T11:58:00Z,0.25,44.07816667,-122.9235
6460,"WARREN Wildfire, Calaveras, California",2024-06-05T23:27:00Z,0.03,38.102942,-120.922042
6461,"training Wildfire, Del Norte, California",2024-06-05T19:24:00Z,0.01,41.883499,-123.818001
6462,"GIRD 3 Wildfire, San Diego, California",2024-06-05T19:14:00Z,0.01,33.315333,-117.195115
6463,Wildfire in Australia 1019804,2024-06-05T19:00:00Z,,-13.848150833672523,133.73476387483976
6464,Wildfire in Australia 1019805,2024-06-05T19:00:00Z,,-11.96769577790554,134.12150373926113
6465,Wildfire in Australia 1019812,2024-06-05T19:00:00Z,,-22.49859268775955,150.26053553971445
6466,Wildfire in Australia 1019861,2024-06-05T19:00:00Z,,-13.788948021841678,133.38388871959586
6467,"OVERPASS Wildfire, Malheur, Oregon",2024-06-05T16:35:00Z,0.25,44.197902,-117.144729
6468,"CHERRY 2 Wildfire, Los Angeles, California",2024-06-05T15:54:00Z,5.0,34.761333,-118.793017
6469,"Duggan Rd 13515 Wildfire, Jackson, Oregon",2024-06-05T14:07:00Z,0.1,42.51338333,-122.9516
6470,"Johns Coffee Wildfire, Douglas, Oregon",2024-06-05T12:27:00Z,1.5,42.9962,-123.0326167
6471,"Lozier Creek Wildfire, Josephine, Oregon",2024-06-05T11:37:00Z,0.88,42.558,-123.475833
6472,"County X Wildfire, Burnett, Wisconsin",2024-06-05T11:17:00Z,0.32,45.86374,-92.2693
6473,"HOLKOMA Wildfire, Fresno, California",2024-06-05T10:15:00Z,0.01,36.9679,-119.325112
6474,"Saddle Wildfire, Maricopa, Arizona",2024-06-04T22:35:00Z,8.0,33.471529,-113.022867
6475,"Labumba Wildfire, Graham, Arizona",2024-06-04T20:18:00Z,0.25,33.297982,-110.457244
6476,Wildfire in Brazil 1019799,2024-06-04T19:00:00Z,,-18.814369531110685,-57.37297620876067
6477,Wildfire in Australia 1019821,2024-06-04T19:00:00Z,,-16.06831138557582,143.61116708616163
6478,Wildfire in Brazil 1019834,2024-06-04T19:00:00Z,,-19.892361764432856,-57.84113994357956
6479,"LAURENTIAN Wildfire, Nevada, California",2024-06-04T17:31:00Z,0.01,39.309948,-120.89552
6480,"Thunderstorm Wildfire, Iron, Wisconsin",2024-06-04T17:27:00Z,0.01,46.18035,-90.1063
6481,"ASSIST/BDC/SMOKETREE Wildfire, San Bernardino, California",2024-06-04T16:50:00Z,0.25,34.440926,-117.379791
6482,"Livingston Rd 4075 Wildfire, Jackson, Oregon",2024-06-04T16:22:00Z,0.25,42.32833333,-122.9785
6483,"FALSE ALARM Wildfire, Los Angeles, California",2024-06-04T13:35:00Z,0.1,34.5785,-118.671
6484,"Halstead Wildfire, Tulare, California",2024-06-04T12:45:00Z,0.1,36.615667,-118.7865
6485,"KENNEDY Wildfire, Tulare, California",2024-06-04T11:31:00Z,2.0,36.032778,-118.8125
6486,"HELLMAN AV / RIVER RD Wildfire, Riverside, California",2024-06-04T02:47:00Z,0.01,33.924221,-117.617327
6487,"ASSIST/RRU/62A Wildfire, Riverside, California",2024-06-03T21:18:00Z,0.1,33.7365,-114.6737
6488,"Bellmont Wildfire, Coconino, Arizona",2024-06-03T20:04:00Z,0.1,35.2482,-111.833233
6489,"Wildfire in Brazil, Bolivia 1019798",2024-06-03T19:00:00Z,,-18.898720010358094,-57.75358205652401
6490,Wildfire in Australia 1019806,2024-06-03T19:00:00Z,,-16.90141406977167,144.6657452766051
6491,Wildfire in Australia 1019800,2024-06-03T19:00:00Z,,-16.555345257617798,136.27170574062526
6492,Wildfire in Russian Federation 1019807,2024-06-03T19:00:00Z,,53.676452208880654,127.44798146132302
6493,Wildfire in Russian Federation 1019815,2024-06-03T19:00:00Z,,55.2918153966244,120.95407164417949
6494,Wildfire in Australia 1019813,2024-06-03T19:00:00Z,,-17.218098619466126,144.70858120285877
6495,Wildfire in Brazil 1019814,2024-06-03T19:00:00Z,,-18.49604907313514,-57.52092101592915
6496,"PALISADES ORCHARD Wildfire, Douglas, Washington",2024-06-03T17:08:00Z,0.1,47.313376,-120.037399
6497,"ASSIST/BDC/83A Wildfire, San Bernardino, California",2024-06-03T16:16:00Z,0.1,34.480625,-117.016208
6498,"Schultz Wildfire, Washburn, Wisconsin",2024-06-03T16:04:00Z,0.01,45.83429,-91.554
6499,"Murphy Wildfire, Sawyer, Wisconsin",2024-06-03T15:49:00Z,0.01,46.10346,-91.2528
6500,"La Clocha 2 Wildfire, Brewster, Texas",2024-06-03T13:55:00Z,0.25,29.145136,-103.013203
6501,"Second Pond Wildfire, Rosebud, Montana",2024-06-03T12:29:00Z,0.3,45.615,-106.521083
6502,"Bonfire Wildfire, Yellowstone, Montana",2024-06-03T11:25:00Z,0.1,46.030067,-108.645233
6503,"ASSIST/KRN/WEST Wildfire, Kern, California",2024-06-03T00:02:00Z,190.0,34.91,-118.254
6504,Wildfire in Russian Federation 1019801,2024-06-02T19:00:00Z,,55.401798533886925,121.99204725299639
6505,Wildfire in Brazil 1019816,2024-06-02T19:00:00Z,,-18.683203631475283,-57.47065769111315
6506,Wildfire in Russian Federation 1019817,2024-06-02T19:00:00Z,,54.68757331752868,119.37803475618749
6507,Wildfire in Russian Federation 1019826,2024-06-02T19:00:00Z,,54.34565424174289,125.55888752268412
6508,Wildfire in Russian Federation 1019835,2024-06-02T19:00:00Z,,54.04540726221549,124.7179045041237
6509,"Diamond Creek Wildfire, Navajo, Arizona",2024-06-02T16:59:00Z,1.0,33.898037,-109.946359
6510,"AVE 52 Wildfire, Riverside, California",2024-06-02T16:40:00Z,0.1,33.67148,-116.10882
6511,"Crook Wildfire, Coconino, Arizona",2024-06-02T12:59:00Z,0.1,34.507,-111.476
6512,"STETSON Wildfire, Yakima, Washington",2024-06-02T11:04:00Z,10.0,46.730841,-120.520712
6513,"E YERMO RD  YERMO Wildfire, San Bernardino, California",2024-06-02T07:27:00Z,0.1,34.901102,-116.85771
6514,"Coyote Wildfire, Gila, Arizona",2024-06-02T06:20:00Z,0.1,33.8022,-110.788
6515,"GODBERSON RD Wildfire, Wasco, Oregon",2024-06-01T23:35:00Z,0.25,45.6446,-121.39124
6516,"Rodeo Road Wildfire, Grant, New Mexico",2024-06-01T21:03:00Z,2.0,34.585419,-108.257677
6517,"Grill FA Wildfire, Yavapai, Arizona",2024-06-01T19:08:00Z,0.01,33.927694,-112.28096
6518,Wildfire in Russian Federation 1019802,2024-06-01T19:00:00Z,,56.448723974311015,126.75925037528762
6519,Wildfire in Russian Federation 1019818,2024-06-01T19:00:00Z,,59.06746040136188,131.02497789067206
6520,"Kortsen II Wildfire, Pinal, Arizona",2024-06-01T17:14:00Z,35.0,32.908333,-111.981389
6521,"BORDER 52 Wildfire, San Diego, California",2024-06-01T14:04:00Z,0.1,32.587,-116.853
6522,"Copper Wildfire, Yavapai, Arizona",2024-06-01T13:30:00Z,0.1,34.536701,-111.910004
6523,"Mtn Village Dump Wildfire, Kusilvak, Alaska",2024-06-01T02:27:00Z,17.3,62.11119,-163.753967
6524,"Gardner Gulch Wildfire, El Paso, Colorado",2024-05-31T21:42:00Z,0.1,38.8182,-104.8922
6525,"LETSOM MT. Wildfire, Lane, Oregon",2024-05-31T20:41:00Z,69.39,43.90805556,-123.4691667
6526,"Scrambler Wildfire, Oconto, Wisconsin",2024-05-31T15:06:00Z,0.41,44.92746,-88.44893
6527,"Sulfur Wildfire, Monroe, Wisconsin",2024-05-31T13:13:00Z,0.01,43.93207,-90.67529
6528,"Jackman Wildfire, Bayfield, Wisconsin",2024-05-31T11:52:00Z,0.12,46.5665,-91.37752
6529,"Mill Dam Wildfire, Marion, Florida",2024-05-31T08:09:00Z,72.0,29.188333,-81.838
6530,"CORNER Wildfire, Tulare, California",2024-05-30T22:04:00Z,0.1,36.015667,-118.827696
6531,"REST HAVEN Wildfire, Yakima, Washington",2024-05-30T21:27:00Z,45.0,46.618872,-120.484394
6532,"Tarzan Wildfire, Gila, Arizona",2024-05-30T20:01:00Z,0.5,33.3622,-110.61
6533,Wildfire in Mexico 1019808,2024-05-30T19:00:00Z,,28.233787554897102,-108.82495967429617
6534,Wildfire in Russian Federation 1019819,2024-05-30T19:00:00Z,,55.01249279881896,124.10128911457811
6535,Wildfire in Brazil 1019822,2024-05-30T19:00:00Z,,-17.28776176771701,-57.18437845583988
6536,"Alvon Wildfire, Greenbrier, West Virginia",2024-05-30T18:21:00Z,1.0,37.921192,-80.205683
6537,"128 Wildfire, Waushara, Wisconsin",2024-05-30T17:57:00Z,0.2,44.09012,-89.53214
6538,"407 Wildfire, Collier, Florida",2024-05-30T17:25:00Z,30.0,25.9258,-80.89175
6539,"CANAL Wildfire, Madera, California",2024-05-30T16:33:00Z,827.0,37.07259,-119.97038
6540,"Pink Peony Wildfire, Langlade, Wisconsin",2024-05-30T16:17:00Z,0.1,45.13907,-88.77384
6541,"STARR ROAD Wildfire, Okanogan, Washington",2024-05-30T15:09:00Z,0.1,48.02657,-119.884521
6542,"China Wildfire, Baker, Oregon",2024-05-29T22:14:00Z,2.0,44.578883,-118.1877
6543,Wildfire in Russian Federation 1019809,2024-05-28T19:00:00Z,,55.661517248377486,120.6966930486266
6544,"Posted Wildfire, Oneida, Wisconsin",2024-05-28T13:38:00Z,0.01,45.8656,-89.3302
6545,"Pollen Wildfire, Oneida, Wisconsin",2024-05-28T13:35:00Z,0.01,45.8867,-89.3094
6546,"Southbound #2 Wildfire, Douglas, Wisconsin",2024-05-28T11:06:00Z,0.46,46.60237,-91.93065
6547,"Southbound #1 Wildfire, Douglas, Wisconsin",2024-05-28T11:03:00Z,0.44,46.60237,-91.93065
6548,"Rice Bay Wildfire, Vilas, Wisconsin",2024-05-28T11:01:00Z,0.37,46.1266,-89.7897
6549,"Peaceful Waters Wildfire, Washburn, Wisconsin",2024-05-28T10:59:00Z,0.94,46.06705,-92.00624
6550,"Big Bend Wildfire, Burnett, Wisconsin",2024-05-28T10:50:00Z,0.1,45.96995,-92.30564
6551,"Popple Fuzz 2 Wildfire, Burnett, Wisconsin",2024-05-28T10:49:00Z,2.83,45.87962,-92.40662
6552,"Fridge Fire Wildfire, Douglas, Wisconsin",2024-05-28T10:47:00Z,0.1,46.2226,-91.7251
6553,Wildfire in Bolivia 1019810,2024-05-27T19:00:00Z,,-15.837595514842604,-60.61688015436355
6554,"Atchuelinguk Wildfire, Kusilvak, Alaska",2024-05-26T12:26:00Z,1890.3,62.35,-162.04
6555,"Pine Point Wildfire, Lincoln, Wisconsin",2024-05-25T19:48:00Z,0.03,45.4847,-89.6386
6556,"Upper Bear Wildfire, Greenlee, Arizona",2024-05-24T16:48:00Z,0.1,33.568,-109.390167
6557,"20th ave Wildfire, Marquette, Wisconsin",2024-05-24T14:15:00Z,0.01,43.94386,-89.2186
6558,"Two Calf Rx Wildfire, Fergus, Montana",2024-05-24T14:12:00Z,2626.6,47.625617,-108.900717
6559,"East Fence Wildfire, Vilas, Wisconsin",2024-05-24T13:50:00Z,0.19,45.93689,-89.81415
6560,"Popple Fuzz Wildfire, Burnett, Wisconsin",2024-05-24T13:04:00Z,1.69,45.96021,-92.1713
6588,"SHOOTER Wildfire, Pima, Arizona",2024-05-23T18:02:00Z,0.1,32.247434,-110.666828
6589,Wildfire in Russian Federation 1019796,2024-05-22T19:00:00Z,,56.28980608913218,115.24246554767954
6590,"Chitty Wildfire, Greenlee, Arizona",2024-05-22T15:38:00Z,10.4,33.57065,-109.37915
6591,"PEG LEG Wildfire, Pinal, Arizona",2024-05-22T10:37:00Z,968.0,33.074101,-111.077506
6592,"Sanderson Creek Coal Seam Wildfire, Denali, Alaska",2024-05-21T23:24:00Z,140.2,63.919483,-148.708183
6593,Wildfire in Russian Federation 1019797,2024-05-21T19:00:00Z,,54.44795607192798,116.22810877594469
6594,"VALLEY Wildfire, Modoc, California",2024-05-21T16:33:00Z,536.0,41.2449,-120.31
6595,"RX WINN C76-77 Wildfire, Winn, Louisiana",2024-05-21T09:39:00Z,2222.0,31.8225,-92.819167
6596,"Skull Fire Wildfire, Columbia, Wisconsin",2024-05-20T13:30:00Z,0.1,43.52037,-89.41511
6597,"Zirconium Wildfire, Monroe, Wisconsin",2024-05-20T08:46:00Z,0.2,44.08636,-90.44669
6598,"Shutdown Wildfire, Juneau, Wisconsin",2024-05-20T08:43:00Z,0.01,44.0274,-90.04768
6599,"Indios Wildfire, Rio Arriba, New Mexico",2024-05-19T19:04:00Z,11500.0,36.286833,-106.701333
6600,"Drive By Wildfire, Lincoln, Wisconsin",2024-05-19T16:26:00Z,0.01,45.17314,-89.646
6601,"SOY - Wilhoit Wildfire, Yavapai, Arizona",2024-05-18T17:54:00Z,0.25,34.425859,-112.58684
6602,"Pelican Hills Wildfire, Oneida, Wisconsin",2024-05-18T14:40:00Z,0.03,45.48661,-89.21769
6603,"Sumac Wildfire, Oconto, Wisconsin",2024-05-18T12:10:00Z,0.05,45.12345,-88.41506
6604,"23 South Wildfire, Marquette, Wisconsin",2024-05-18T12:00:00Z,0.01,43.78998,-89.43764
6605,"Fawn Wildfire, Marquette, Wisconsin",2024-05-17T16:55:00Z,0.2,43.81151,-89.56022
6606,"Co Rd Y Wildfire, Marquette, Wisconsin",2024-05-17T15:32:00Z,0.25,43.83121,-89.34412
6607,"Gale Dr Wildfire, Marquette, Wisconsin",2024-05-16T18:34:00Z,0.1,43.72627,-89.50894
6608,"Rainbows Wildfire, Columbia, Wisconsin",2024-05-16T17:19:00Z,3.7,43.41412,-89.0528
6609,"Chicken Wildfire, Utah, Utah",2024-05-15T16:38:00Z,0.1,40.039861,-111.80401
6610,"Hwy 3 Wildfire, Lake, Minnesota",2024-05-15T15:50:00Z,0.1,47.05187,-91.63546
6611,"Drag Wildfire, Vilas, Wisconsin",2024-05-15T14:32:00Z,0.15,46.04036,-89.3358
6612,"Minonk Wildfire, Vilas, Wisconsin",2024-05-15T13:56:00Z,0.02,46.24502,-89.77166
6613,"Spruce Creek Wildfire, Montezuma, Colorado",2024-05-14T18:56:00Z,5699.0,37.560778,-108.341806
6614,"Highway O Wildfire, Oneida, Wisconsin",2024-05-14T15:47:00Z,0.35,45.89794,-89.43543
6615,"Ridgeway Wildfire, Oneida, Wisconsin",2024-05-14T14:14:00Z,1.94,45.79809,-89.49581
6616,"Meadows RX Wildfire, Wilkin, Minnesota",2024-05-14T08:32:00Z,1948.0,46.457778,-96.516667
6617,"REAY Wildfire, Graham, Arizona",2024-05-13T19:58:00Z,700.0,32.896,-109.8
6618,"Wolf Wildfire, Sawyer, Wisconsin",2024-05-13T19:44:00Z,0.78,45.93973,-91.48288
6619,"Saari Wildfire, Price, Wisconsin",2024-05-13T16:40:00Z,5.5,45.38623,-90.28418
6620,"Compton Wildfire, Bayfield, Wisconsin",2024-05-13T13:56:00Z,0.01,46.87233,-90.82506
6621,"Birch Circle Wildfire, Rusk, Wisconsin",2024-05-13T11:11:00Z,0.4,45.41304,-91.18655
6622,"Big Sand Wildfire, Cass, Minnesota",2024-05-12T17:09:00Z,1.0,47.072972,-93.924566
6623,"Rd 54 Wildfire, St. Louis, Minnesota",2024-05-12T16:35:00Z,0.1,47.503823,-92.253171
6624,"Grace Wildfire, St. Louis, Minnesota",2024-05-12T16:08:00Z,5.0,47.453577,-92.89346
6625,"Redwood Wildfire, St. Louis, Minnesota",2024-05-12T15:59:00Z,0.5,47.593117,-92.543592
6626,"Moose Lake Wildfire, Sawyer, Wisconsin",2024-05-12T15:51:00Z,1.4,46.023333,-91.06855
6627,"Chiminea RX Wildfire, Catron, New Mexico",2024-05-12T15:26:00Z,950.0,34.0901,-108.4065
6628,"Intersection Wildfire, St. Louis, Minnesota",2024-05-12T15:25:00Z,0.1,47.414131,-92.957726
6629,"TRAINING 3 Wildfire, Fresno, California",2024-05-09T19:45:00Z,0.01,35.278698,-119.767456
6630,"Galena Dump Wildfire, Yukon-Koyukuk, Alaska",2024-05-08T21:14:00Z,0.5,64.7,-156.73
6631,"Esquibel RX Wildfire, Rio Arriba, New Mexico",2024-05-08T18:53:00Z,2692.0,36.684717,-106.04545
6632,"Flying Bucket Wildfire, Maricopa, Arizona",2024-05-06T20:09:00Z,2795.0,32.996667,-112.271667
6633,"844 Wildfire, McKenzie, North Dakota",2024-05-05T11:50:00Z,0.1,47.633879,-103.736997
6634,"Icy Bay Wildfire, Yakutat, Alaska",2024-05-04T20:26:00Z,226.5,59.969476,-141.66544
6635,"NW Sands Block J RX Wildfire, Bayfield, Wisconsin",2024-05-03T12:26:00Z,956.0,46.652033,-91.299483
6636,"Miller Wildfire, Pinal, Arizona",2024-05-01T16:07:00Z,0.01,32.901733,-112.051642
6637,"County Line Wildfire Wildfire, Camden, New Jersey",2024-04-24T11:37:00Z,510.0,39.73991,-74.80866
6638,"RX CALE C-80 Wildfire, Rapides, Louisiana",2024-04-23T12:19:00Z,605.0,31.0266,-92.6282
6639,"Montoya RX Wildfire, Rio Arriba, New Mexico",2024-04-23T11:02:00Z,899.0,36.486283,-106.414217
6640,"Little Yamsay Wildfire, Klamath, Oregon",2024-04-20T23:42:00Z,6340.0,43.045373,-121.445567
6653,"RX WEST LOWMAN Wildfire, Boise, Idaho",2024-04-18T15:54:00Z,893.0,44.08256,-115.5997
6654,"ANF Boykin Spring C88 RX Wildfire, Jasper, Texas",2024-04-17T11:35:00Z,935.0,31.044331,-94.283295
6655,"SHNF C92 RX Wildfire, San Jacinto, Texas",2024-04-16T09:17:00Z,1705.0,30.5248,-95.1174
6656,"RX WINN-40-115 Wildfire, Winn, Louisiana",2024-04-15T09:59:00Z,2609.0,32.005333,-92.843167
6657,"Ponderosa RX Wildfire, Summit, Utah",2024-04-10T14:30:00Z,2615.0,40.618401,-111.124845
6658,"Twisted Arrow Wildfire, Benson, North Dakota",2024-04-07T10:49:00Z,1365.3,47.859167,-98.565278
6659,"Harry Hampton RCW RX Wildfire, Richland, South Carolina",2024-04-05T08:45:00Z,505.0,33.828997,-81.194
6660,"RX Caney 7/8 Wildfire, Claiborne, Louisiana",2024-04-04T10:28:00Z,993.0,32.951069,-92.783856
6661,"TAL Bell Spring Wildfire, Talladega, Alabama",2024-03-28T17:04:00Z,902.0,33.527833,-85.89
6662,"Edith Gap Wildfire, Shenandoah, Virginia",2024-03-22T19:12:00Z,832.0,38.726383,-78.508967
6663,"Capon Wildfire, Rockingham, Virginia",2024-03-22T19:11:00Z,2368.0,38.759444,-78.937222
6664,"Dove Hollow Wildfire, Hardy, West Virginia",2024-03-22T16:56:00Z,2950.0,39.9111,-78.9148
6665,"Waites Run Wildfire, Hardy, West Virginia",2024-03-21T15:36:00Z,6223.0,39.06605,-78.58038
6666,"Spring Run Wildfire, Grant, West Virginia",2024-03-21T14:34:00Z,500.0,38.917969,-79.082641
